"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","abundPerPhylum","PercentPhyla","MeanAbund_PhylumQuad","SEAbund_PhylumQuad","MeanAbunTrophicstate","MeanAbund_PhylumLake","SEAbund_PhylumTrophicstate","SEAbund_PhylumLake"
"167","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Firmicutes",197,0.0232,116.95,29.641673633408,119.869565217391,108.75,33.4551971271063,41.0503828066369
"168","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Fusobacteria",0,0,0.65,0.448828885457535,0,0,0,0
"169","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.173913043478261,0.5,0.173913043478261,0.5
"170","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Lentisphaerae",627,0.0738,418.55,114.422059775018,284.521739130435,311.375,93.0256216472993,120.167879220816
"171","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","NPL-UPA2",98,0.0115,56.85,12.1766115328137,24.7391304347826,42.625,7.21527184461658,14.8527745123356
"172","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Planctomycetes",364,0.0428,343.85,69.7958404355536,352.391304347826,287.25,49.2122024108676,35.6384373154283
"173","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Proteobacteria",2473,0.2909,2054.6,139.933149452835,1842.65217391304,1944.5,115.27102637062,229.699337644421
"174","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Spirochaetae",126,0.0148,55.25,10.51662218135,55.1304347826087,81.625,11.4655876857468,23.0921581463739
"175","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Tenericutes",26,0.0031,7,2.01311489462161,3,7.625,1.47575933425753,3.80759344693507
"176","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"177","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","TM6",11,0.0013,13.15,4.5045444889169,7.8695652173913,14,2.07021446620187,4.40373218337096
"178","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","unclassified",361,0.0425,368.65,56.0486290268502,309.434782608696,255,41.3270875619321,30.2702116656906
"179","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","Verrucomicrobia",692,0.0814,1082.25,148.352139306591,1030.73913043478,1434,129.576540741901,257.01653643297
"180","BAKH1","Baker","Bottom","Free","Free Bottom","Eutrophic","WCHB1-60",0,0,0.25,0.25,0,0,0,0
"181","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Acidobacteria",30,0.0035,33.6666666666667,7.65143414298551,59.8260869565217,71.75,17.9900776531964,35.0207846448771
"182","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Actinobacteria",60,0.0071,107.904761904762,16.0355118946467,702.565217391304,703.375,146.662162217904,276.285174716012
"183","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Armatimonadetes",17,0.002,127.047619047619,31.3184470355181,30.3913043478261,7.375,8.19879947117363,3.33775748070467
"184","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Bacteroidetes",1804,0.2122,1894.80952380952,165.368313586134,2359.30434782609,1887.125,186.829702367926,28.7435940068143
"185","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","BD1-5",8,9e-04,5.66666666666667,1.40633487398193,5.08695652173913,3.875,1.19272008431099,1.57477322630457
"186","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_BRC1",15,0.0018,10.2380952380952,2.3753744185113,5.17391304347826,5.25,1.77337820349206,2.23407059614763
"187","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OD1",55,0.0065,21.0952380952381,5.0826056131274,24.8695652173913,37.25,6.9924590515959,14.7354649933902
"188","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0,0,0,0
"189","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP3",6,7e-04,12.5714285714286,3.28385040301591,9.1304347826087,12.25,2.92886975720133,6.05849462679114
"190","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0,0,0,0
"191","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_SR1",34,0.004,7.57142857142857,2.04423862712401,10.7826086956522,11.625,3.64857247613274,4.90967521474544
"192","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0,0.360443102456221,0
"193","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_WS3",20,0.0024,8.38095238095238,2.37093129228659,4.52173913043478,4.875,1.90263969452531,2.72185270410747
"194","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,15.695652173913,38,8.47559499995112,23.0465367711259
"195","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chlorobi",379,0.0446,89.4761904761905,23.8208211293057,108.608695652174,114.875,27.145249704934,46.9918068466651
"196","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chloroflexi",1064,0.1252,434.904761904762,96.5138999306245,328.652173913043,468.75,73.8942094116162,154.548391635574
"197","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Cyanobacteria",353,0.0415,1207.85714285714,226.05492680314,750.04347826087,613.125,161.715585965343,256.795182246474
"198","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,0.260869565217391,0.25,0.190872671425291,0.25
"199","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Deinococcus-Thermus",65,0.0076,33.0952380952381,11.5465733448963,46.7826086956522,31.25,15.8906784669901,11.5661914956603
"200","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0.173913043478261,0,0.173913043478261,0
"201","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,1.95652173913043,0,1.07519326485832,0
"202","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Fibrobacteres",0,0,3,1.42928553580352,4.60869565217391,1.75,2.43308806079844,1.37256277504112
"203","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Firmicutes",274,0.0322,131,32.0107868724041,119.869565217391,108.75,33.4551971271063,41.0503828066369
"204","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Fusobacteria",0,0,6.85714285714286,4.66715255002127,0,0,0,0
"205","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Gemmatimonadetes",0,0,2.71428571428571,1.92371522635468,0.173913043478261,0.5,0.173913043478261,0.5
"206","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Lentisphaerae",436,0.0513,238.238095238095,58.7629177191383,284.521739130435,311.375,93.0256216472993,120.167879220816
"207","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","NPL-UPA2",45,0.0053,29.2380952380952,6.78475348252198,24.7391304347826,42.625,7.21527184461658,14.8527745123356
"208","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Planctomycetes",249,0.0293,893.952380952381,171.055413970228,352.391304347826,287.25,49.2122024108676,35.6384373154283
"209","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Proteobacteria",2085,0.2453,1791.61904761905,122.483496967871,1842.65217391304,1944.5,115.27102637062,229.699337644421
"210","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Spirochaetae",174,0.0205,48.5714285714286,11.9078948258571,55.1304347826087,81.625,11.4655876857468,23.0921581463739
"211","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Tenericutes",6,7e-04,1.38095238095238,0.718716416941939,3,7.625,1.47575933425753,3.80759344693507
"212","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Thermotogae",0,0,0.666666666666667,0.421637021355784,0.521739130434783,0,0.381745342850581,0
"213","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","TM6",5,6e-04,3.95238095238095,1.03848834845973,7.8695652173913,14,2.07021446620187,4.40373218337096
"214","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","unclassified",313,0.0368,395.142857142857,47.0402707776,309.434782608696,255,41.3270875619321,30.2702116656906
"215","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Verrucomicrobia",1003,0.118,953.809523809524,103.811496267849,1030.73913043478,1434,129.576540741901,257.01653643297
"216","BAKH13um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","WCHB1-60",0,0,1.95238095238095,1.1369889023963,0,0,0,0
"217","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Acidobacteria",28,0.0033,29.5,7.62837500803139,59.8260869565217,71.75,17.9900776531964,35.0207846448771
"218","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Actinobacteria",841,0.0989,1115.75,115.321903588904,702.565217391304,703.375,146.662162217904,276.285174716012
"219","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Armatimonadetes",0,0,72,21.6732918345914,30.3913043478261,7.375,8.19879947117363,3.33775748070467
"220","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Bacteroidetes",1825,0.2147,2025.05,156.431630853798,2359.30434782609,1887.125,186.829702367926,28.7435940068143
"221","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","BD1-5",5,6e-04,8.7,2.28277301359091,5.08695652173913,3.875,1.19272008431099,1.57477322630457
"222","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_BRC1",5,6e-04,4.15,1.2717062719454,5.17391304347826,5.25,1.77337820349206,2.23407059614763
"223","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OD1",108,0.0127,66.65,11.4419070456854,24.8695652173913,37.25,6.9924590515959,14.7354649933902
"224","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"225","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP3",45,0.0053,35.3,6.80058047058059,9.1304347826087,12.25,2.92886975720133,6.05849462679114
"226","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"227","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_SR1",23,0.0027,14.75,4.12111060656942,10.7826086956522,11.625,3.64857247613274,4.90967521474544
"228","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_TM7",0,0,1.1,0.512475930115131,0.521739130434783,0,0.360443102456221,0
"229","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_WS3",0,0,0.95,0.577995629194911,4.52173913043478,4.875,1.90263969452531,2.72185270410747
"230","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Chlamydiae",6,7e-04,6.5,3.70809924354783,15.695652173913,38,8.47559499995112,23.0465367711259
"231","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Chlorobi",148,0.0174,124.3,44.975847319481,108.608695652174,114.875,27.145249704934,46.9918068466651
"232","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Chloroflexi",343,0.0404,136.55,24.9066124172932,328.652173913043,468.75,73.8942094116162,154.548391635574
"233","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Cyanobacteria",87,0.0102,279.85,60.7166965244496,750.04347826087,613.125,161.715585965343,256.795182246474
"234","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Deferribacteres",0,0,1.45,0.65484027783398,0.260869565217391,0.25,0.190872671425291,0.25
"235","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Deinococcus-Thermus",53,0.0062,37.65,15.0955334976591,46.7826086956522,31.25,15.8906784669901,11.5661914956603
"236","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"237","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Elusimicrobia",0,0,1.7,1.12413709596575,1.95652173913043,0,1.07519326485832,0
"238","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Fibrobacteres",3,4e-04,18.25,5.10359780217013,4.60869565217391,1.75,2.43308806079844,1.37256277504112
"239","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Firmicutes",217,0.0255,116.95,29.641673633408,119.869565217391,108.75,33.4551971271063,41.0503828066369
"240","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Fusobacteria",0,0,0.65,0.448828885457535,0,0,0,0
"241","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.173913043478261,0.5,0.173913043478261,0.5
"242","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Lentisphaerae",820,0.0965,418.55,114.422059775018,284.521739130435,311.375,93.0256216472993,120.167879220816
"243","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","NPL-UPA2",93,0.0109,56.85,12.1766115328137,24.7391304347826,42.625,7.21527184461658,14.8527745123356
"244","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Planctomycetes",400,0.0471,343.85,69.7958404355536,352.391304347826,287.25,49.2122024108676,35.6384373154283
"245","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Proteobacteria",2283,0.2686,2054.6,139.933149452835,1842.65217391304,1944.5,115.27102637062,229.699337644421
"246","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Spirochaetae",119,0.014,55.25,10.51662218135,55.1304347826087,81.625,11.4655876857468,23.0921581463739
"247","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Tenericutes",23,0.0027,7,2.01311489462161,3,7.625,1.47575933425753,3.80759344693507
"248","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"249","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","TM6",12,0.0014,13.15,4.5045444889169,7.8695652173913,14,2.07021446620187,4.40373218337096
"250","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","unclassified",371,0.0436,368.65,56.0486290268502,309.434782608696,255,41.3270875619321,30.2702116656906
"251","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","Verrucomicrobia",642,0.0755,1082.25,148.352139306591,1030.73913043478,1434,129.576540741901,257.01653643297
"252","BAKH2","Baker","Bottom","Free","Free Bottom","Eutrophic","WCHB1-60",0,0,0.25,0.25,0,0,0,0
"253","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Acidobacteria",24,0.0028,33.6666666666667,7.65143414298551,59.8260869565217,71.75,17.9900776531964,35.0207846448771
"254","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Actinobacteria",58,0.0068,107.904761904762,16.0355118946467,702.565217391304,703.375,146.662162217904,276.285174716012
"255","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Armatimonadetes",3,4e-04,127.047619047619,31.3184470355181,30.3913043478261,7.375,8.19879947117363,3.33775748070467
"256","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Bacteroidetes",1771,0.2084,1894.80952380952,165.368313586134,2359.30434782609,1887.125,186.829702367926,28.7435940068143
"257","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","BD1-5",7,8e-04,5.66666666666667,1.40633487398193,5.08695652173913,3.875,1.19272008431099,1.57477322630457
"258","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_BRC1",13,0.0015,10.2380952380952,2.3753744185113,5.17391304347826,5.25,1.77337820349206,2.23407059614763
"259","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OD1",28,0.0033,21.0952380952381,5.0826056131274,24.8695652173913,37.25,6.9924590515959,14.7354649933902
"260","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0,0,0,0
"261","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP3",9,0.0011,12.5714285714286,3.28385040301591,9.1304347826087,12.25,2.92886975720133,6.05849462679114
"262","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0,0,0,0
"263","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_SR1",11,0.0013,7.57142857142857,2.04423862712401,10.7826086956522,11.625,3.64857247613274,4.90967521474544
"264","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0,0.360443102456221,0
"265","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Candidate_division_WS3",13,0.0015,8.38095238095238,2.37093129228659,4.52173913043478,4.875,1.90263969452531,2.72185270410747
"266","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,15.695652173913,38,8.47559499995112,23.0465367711259
"267","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chlorobi",97,0.0114,89.4761904761905,23.8208211293057,108.608695652174,114.875,27.145249704934,46.9918068466651
"268","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Chloroflexi",1147,0.1349,434.904761904762,96.5138999306245,328.652173913043,468.75,73.8942094116162,154.548391635574
"269","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Cyanobacteria",462,0.0544,1207.85714285714,226.05492680314,750.04347826087,613.125,161.715585965343,256.795182246474
"270","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,0.260869565217391,0.25,0.190872671425291,0.25
"271","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Deinococcus-Thermus",54,0.0064,33.0952380952381,11.5465733448963,46.7826086956522,31.25,15.8906784669901,11.5661914956603
"272","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0.173913043478261,0,0.173913043478261,0
"273","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,1.95652173913043,0,1.07519326485832,0
"274","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Fibrobacteres",0,0,3,1.42928553580352,4.60869565217391,1.75,2.43308806079844,1.37256277504112
"275","BAKH23um","Baker","Bottom","Particle","Particle Bottom","Eutrophic","Firmicutes",167,0.0196,131,32.0107868724041,119.869565217391,108.75,33.4551971271063,41.0503828066369
