"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","Class","AbundPerClass","PercentClass","MeanClassQuad","SEClassQuad","MeanClassTrophicState","SEClassTrophicState","MeanClassLake","SEClassLake"
"151","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Gemmatimonadetes","Gemmatimonadetes",0,0,5.21052631578947,3.18951035433342,0.173913043478261,0.173913043478261,0.5,0.5
"152","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","BS5",0,0,0,0,0.826086956521739,0.460503994021825,0,0
"153","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","Lentisphaeria",0,0,0.263157894736842,0.263157894736842,154.95652173913,56.8623773122464,161.875,66.8402780354566
"154","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","MSBL3",0,0,0,0,0.739130434782609,0.616689463574325,0,0
"155","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","Oligosphaeria",0,0,0.210526315789474,0.210526315789474,10.0869565217391,3.59012316802281,8.125,4.05954562904344
"156","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","PBS-III-20",0,0,0,0,0.434782608695652,0.325625496936322,0.875,0.875
"157","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","RFP12_gut_group",0,0,0.789473684210526,0.449684407648291,29.5652173913043,10.8820165837349,30.875,11.9663777488667
"158","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","unclassified",0,0,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"159","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Lentisphaerae","WCHB1-41",11,0.0013,2.73684210526316,1.46667086375627,63.6086956521739,19.8390499193213,57.75,20.6438766431391
"160","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","NPL-UPA2","unclassified",0,0,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"161","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Planctomycetes","OM190",17,0.002,26.6315789473684,9.03929385998856,6.52173913043478,3.61751862044119,3.625,2.13756787695068
"162","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Planctomycetes","Phycisphaerae",67,0.0079,99,17.4598955671669,52.0869565217391,10.7765506378484,89,16.3707055437449
"163","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Planctomycetes","Planctomycetacia",267,0.0314,919.684210526316,92.4555544440305,285.04347826087,42.6148983143613,183.25,23.5043688948003
"164","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Planctomycetes","unclassified",11,0.0013,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"165","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Planctomycetes","vadinHA49",0,0,5.15789473684211,3.39699140872675,3.8695652173913,1.74829600589082,3,2.10441712323661
"166","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","Alphaproteobacteria",490,0.0576,678.052631578947,64.2783818435272,295,53.991618438977,215.875,61.1737681585358
"167","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","Betaproteobacteria",219,0.0258,255.526315789474,14.1639044615812,781.695652173913,107.963843215349,1089.25,211.268426922448
"168","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","Deltaproteobacteria",231,0.0272,161.263157894737,23.7673718683378,320.521739130435,34.271461615832,377,67.1466944192234
"169","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","Epsilonproteobacteria",0,0,0,0,7.91304347826087,3.28784625221055,10.125,5.80159306939543
"170","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","Gammaproteobacteria",16,0.0019,43.2631578947368,10.5236692579471,363.565217391304,86.8415217823942,209.125,75.062934904176
"171","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","SPOTSOCT00m83",0,0,0.473684210526316,0.473684210526316,1.17391304347826,0.649268892307308,0,0
"172","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","TA18",0,0,14.5263157894737,3.78158698473469,4.34782608695652,2.20456649288473,0,0
"173","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Proteobacteria","unclassified",40,0.0047,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"174","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Spirochaetae","Spirochaetes",0,0,0.315789473684211,0.315789473684211,55.1304347826087,11.4655876857468,81.625,23.0921581463739
"175","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Tenericutes","Mollicutes",0,0,0,0,3,1.47575933425753,7.625,3.80759344693507
"176","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Thermotogae","Thermotogae",0,0,0,0,0.521739130434783,0.381745342850581,0,0
"177","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","TM6","unclassified",5,6e-04,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"178","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","unclassified","unclassified",195,0.0229,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"179","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","OPB35_soil_group",88,0.0104,116.210526315789,30.7950762134218,120.391304347826,18.6727316066475,120.75,8.51836251870041
"180","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","Opitutae",6,7e-04,36.4210526315789,18.6182510892579,155.391304347826,54.5579700082824,41.75,13.692737908416
"181","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","S-BQ2-57_soil_group",0,0,0,0,0,0,0,0
"182","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","Spartobacteria",264,0.0311,208.684210526316,35.6403454797462,343.565217391304,64.4696768531166,486.125,67.1526612332995
"183","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","unclassified",0,0,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"184","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","Verrucomicrobia_Incertae_Sedis",5,6e-04,14.4210526315789,6.21510882577452,8.39130434782609,4.40837288618996,17.625,11.6602767364857
"185","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia","Verrucomicrobiae",2324,0.2734,567.421052631579,129.423967062638,402.521739130435,120.404438180074,767.75,300.972753275584
"186","BAKE13um","Baker","Top","Particle","Particle Top","Eutrophic","WCHB1-60","unclassified",0,0,27.0755148741419,4.43887029785489,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"187","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Acidobacteria","Acidobacteria",11,0.0013,12.8421052631579,7.3573224685219,52.5217391304348,18.060271246329,64.375,36.453952117706
"188","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Acidobacteria","Holophagae",0,0,0,0,7.30434782608696,2.4826948753931,7.375,2.89665755656412
"189","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Actinobacteria","Acidimicrobiia",7,8e-04,46.7894736842105,14.6426395990974,25.5652173913043,9.7299151772027,15.75,6.41357377531658
"190","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Actinobacteria","Actinobacteria",1900,0.2235,1784.36842105263,72.4347341047943,675.913043478261,141.745093717762,687.625,272.709548362094
"191","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Actinobacteria","OPB41",0,0,0,0,0.91304347826087,0.494687362756111,0,0
"192","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Actinobacteria","Thermoleophilia",0,0,0,0,0.173913043478261,0.173913043478261,0,0
"193","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Actinobacteria","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"194","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Armatimonadetes","Armatimonadia",0,0,21.1052631578947,8.72714885378012,16.0869565217391,6.31232968884742,2.125,1.41972708645007
"195","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Armatimonadetes","Chthonomonadetes",0,0,0,0,0.434782608695652,0.242076711427392,0.5,0.5
"196","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Armatimonadetes","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"197","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","Bacteroidia",15,0.0018,12.9473684210526,6.70274172941861,175.347826086957,35.4098872268968,216.125,74.4360793615185
"198","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","BD2-2",0,0,0,0,5.82608695652174,1.84760519488825,10.625,4.19156252829078
"199","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","BSV13",0,0,1.21052631578947,0.755405268126701,120.434782608696,25.7711750371281,102.5,36.9855184015118
"200","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","Cytophagia",533,0.0627,326.684210526316,42.6338314328048,153.782608695652,35.3810961183584,179.5,76.1546828125869
"201","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","Flavobacteriia",347,0.0408,380.684210526316,57.7330544051231,430.521739130435,93.3451004865427,143.375,46.5237794420383
"202","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","SB-1",0,0,0,0,21.8695652173913,7.49025832359961,13.125,5.92041715470407
"203","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","SB-5",0,0,0,0,11,3.59622111724386,11,4.50396650583841
"204","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","SM1A07",0,0,0,0,0,0,0,0
"205","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","Sphingobacteriia",1014,0.1193,983.578947368421,78.3689100169728,1317.60869565217,108.32785362076,1061.875,91.8648925441208
"206","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","unclassified",53,0.0062,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"207","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","vadinHA17",0,0,0.473684210526316,0.473684210526316,34.304347826087,9.88479784263481,34.375,12.8853980203507
"208","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","VC2.1_Bac22",0,0,6.42105263157895,2.69428221676735,0.521739130434783,0.360443102456221,0,0
"209","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Bacteroidetes","WCHB1-32",0,0,0,0,15.1304347826087,3.9519367082923,6.375,2.71857039636644
"210","BAKE2","Baker","Top","Free","Free Top","Eutrophic","BD1-5","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"211","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_BRC1","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"212","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_OD1","unclassified",7,8e-04,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"213","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_OP11","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"214","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_OP3","unclassified",5,6e-04,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"215","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_OP8","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"216","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_SR1","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"217","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_TM7","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"218","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_WS3","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"219","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Candidate_division_WS3","Unknown_Class",0,0,0,0,0.608695652173913,0.348566405822356,0,0
"220","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chlamydiae","Chlamydiae",104,0.0122,28.0526315789474,10.2889464575295,15.695652173913,8.47559499995112,38,23.0465367711259
"221","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chlorobi","Chlorobia",0,0,53.6315789473684,27.4732416894298,105.913043478261,27.0485519432591,112,45.8713262444915
"222","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chlorobi","Ignavibacteria",0,0,0,0,2.69565217391304,0.948130639688325,2.875,1.70542726108654
"223","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","Anaerolineae",0,0,1.21052631578947,0.747623710619737,95.1739130434783,29.9087315349762,100,46.917100141785
"224","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","Ardenticatenia",0,0,0,0,1.56521739130435,0.792320070861397,0.625,0.625
"225","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","Caldilineae",0,0,1.52631578947368,0.931478172102336,69.2608695652174,29.1235759726718,101.5,67.7893270149723
"226","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","Chloroflexia",0,0,10,5.55882944470521,141.826086956522,44.9297938146716,256.75,112.852265943451
"227","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","Dehalococcoidia",0,0,0,0,10.9130434782609,5.91939033938738,0,0
"228","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","SL56_marine_group",11,0.0013,6.63157894736842,2.65701160708968,5.65217391304348,1.96371099003395,8.25,4.03444986513474
"229","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Chloroflexi","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"230","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Cyanobacteria","Cyanobacteria",191,0.0225,797.473684210526,134.116349253047,711.478260869565,164.139736929813,590.125,258.401227157358
"231","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Cyanobacteria","Melainabacteria",33,0.0039,18.6842105263158,5.76136183928346,33.3913043478261,11.3014286288549,17.125,5.90531691420053
"232","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Cyanobacteria","ML635J-21",2,2e-04,1.15789473684211,0.520139195802582,1.43478260869565,0.814459463214378,1.25,0.619619699032053
"233","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Cyanobacteria","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"234","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Deferribacteres","Deferribacteres",0,0,0,0,0.260869565217391,0.190872671425291,0.25,0.25
"235","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Deinococcus-Thermus","Deinococci",0,0,0.894736842105263,0.670579468547944,46.7826086956522,15.8906784669901,31.25,11.5661914956603
"236","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Dictyoglomi","Dictyoglomia",0,0,0,0,0.173913043478261,0.173913043478261,0,0
"237","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Elusimicrobia","Elusimicrobia",0,0,0,0,1.95652173913043,1.07519326485832,0,0
"238","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Fibrobacteres","Fibrobacteria",0,0,0,0,4.60869565217391,2.43308806079844,1.75,1.37256277504112
"239","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Firmicutes","Bacilli",0,0,0,0,0,0,0,0
"240","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Firmicutes","Clostridia",0,0,0,0,89.6521739130435,26.4910014325584,77.75,30.7946829826189
"241","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Firmicutes","Negativicutes",0,0,0,0,3.17391304347826,1.37402811345813,1.625,0.998883305067643
"242","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Firmicutes","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"243","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Fusobacteria","Fusobacteriia",0,0,0,0,0,0,0,0
"244","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Gemmatimonadetes","Gemmatimonadetes",0,0,0,0,0.173913043478261,0.173913043478261,0.5,0.5
"245","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","BS5",0,0,0,0,0.826086956521739,0.460503994021825,0,0
"246","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","Lentisphaeria",5,6e-04,0.473684210526316,0.327746345478411,154.95652173913,56.8623773122464,161.875,66.8402780354566
"247","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","MSBL3",0,0,0,0,0.739130434782609,0.616689463574325,0,0
"248","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","Oligosphaeria",0,0,0,0,10.0869565217391,3.59012316802281,8.125,4.05954562904344
"249","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","PBS-III-20",0,0,0,0,0.434782608695652,0.325625496936322,0.875,0.875
"250","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","RFP12_gut_group",0,0,0.0526315789473684,0.0526315789473684,29.5652173913043,10.8820165837349,30.875,11.9663777488667
"251","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","unclassified",0,0,21.4530892448513,2.8795969222703,27.0207939508507,3.3947709825148,27.7717391304348,4.49042172812011
"252","BAKE2","Baker","Top","Free","Free Top","Eutrophic","Lentisphaerae","WCHB1-41",4,5e-04,0.894736842105263,0.500845699074393,63.6086956521739,19.8390499193213,57.75,20.6438766431391
